time,activity,pain,gain,stu_id,time_type,time_hr,time_min,time_range,group_pain,group_gain,activity_num,last_act
21.00,อาบน้ำ,หนาว ผิวแห้ง ,สดชื่นและสะอาด,6220422020,,21,0,21.00-22.00,หนาว,สดชื่น,22,
22.00,ดู Netflix,ติดซีรีย์ เสียเวลานอน,สนุกสนาน ผ่อนคลาย,6220422020,,22,0,22.00-23.00,ความลำคาญ,พักผ่อน,23,
23.00,ทำการบ้าน ,ทำไม่ได้ ไม่เข้าใจ เครียด,ได้ความรู้เพิ่ม / การบ้านเสร็จ,6220422020,,23,0,23.00-24.00,ความลำคาญ,ทำการบ้าน,24,
1900-01-01,นอน,เหนื่อยล้า ง่วง,ได้รับการพักผ่อน,6220422020,,0,0,00.00-01.00,ความลำคาญ,พักผ่อน,25,1.0
05.30,Wake up,I don't want to get up,,6220422024,,5,30,05.00-06.00,ความลำคาญ,ไม่ระบุ,1,
05.35,Take a shower,,Cleaned up my body,6220422024,,5,35,05.00-06.00,ไม่ระบุ,สดชื่น,2,
06.00,Take a van to office,,Go to office by office van,6220422024,,6,0,06.00-07.00,ไม่ระบุ,ฟิน,3,
07.00,Arrive at office,"On Monday, the traffic is very jam",,6220422024,,7,0,07.00-08.00,รถติด-ต้องขับรถ,ไม่ระบุ,4,
07.15,Eat breakfast,Feeling bored with the same menu,,6220422024,,7,15,07.00-08.00,ความลำคาญ,ไม่ระบุ,5,
07.30,Morning talk with friend,,Update news,6220422024,,7,30,07.00-08.00,ไม่ระบุ,ฟิน,6,
08.00,Start Working,Have some report urgently to finish by today,,6220422024,,8,0,08.00-09.00,ความลำคาญ,ไม่ระบุ,7,
11.30,Lunch time,Feeling bored with the same menu,,6220422024,,11,30,11.00-12.00,ความลำคาญ,ไม่ระบุ,8,
12.00,Play ROV with friend,,Relax with the game,6220422024,,12,0,12.00-13.00,ไม่ระบุ,พักผ่อน,9,
12.30,Continue working,Hard working to deal with plant member,,6220422024,,12,30,12.00-13.00,ความลำคาญ,ไม่ระบุ,10,
17.00,Finish working,,Feel happiness (Specially Friday),6220422024,,17,0,17.00-18.00,ไม่ระบุ,ฟิน,11,
17.30,Take the van to home,Use the time more than coming to office,Go back to my home,6220422024,,17,30,17.00-18.00,ความลำคาญ,พักผ่อน,12,
19.00,Arrive at home,,,6220422024,,19,0,19.00-20.00,ไม่ระบุ,ไม่ระบุ,13,
19.15,Take a shower,,Cleaned up my body,6220422024,,19,15,19.00-20.00,ไม่ระบุ,สดชื่น,14,
19.30,Dinner,,Eat the special menu by mom cooking,6220422024,,19,30,19.00-20.00,ไม่ระบุ,ฟิน,15,
20.00,Play ROV with friend,,Relax with the game,6220422024,,20,0,20.00-21.00,ไม่ระบุ,พักผ่อน,16,
21.00,Watch netfix,,Relax with the movie,6220422024,,21,0,21.00-22.00,ไม่ระบุ,พักผ่อน,17,
23.00,Sleep,,Feel peaceful,6220422024,,23,0,23.00-24.00,ไม่ระบุ,พักผ่อน,18,1.0
06.30,ตื่นเพื่อปิดนาฬิกาปลุก,ง่วงมากๆ,ได้พักผ่อน,6220422025,,6,30,06.00-07.00,เหนื่อย,พักผ่อน,1,
07.00,ปิดนาฬิกาปลุกอีกครั้ง ตื่นจริงๆ,ง่วง,ได้พักผ่อนต่ออีกหน่อย,6220422025,,7,0,07.00-08.00,ง่วง,พักผ่อน,2,
07.05,ทำอาหารเช้า,ไม่มีอะไรพร้อมกิน,มีอาหารกิน ประหยัดไม่ต้องไปซื้อ,6220422025,,7,5,07.00-08.00,ความลำคาญ,ฟิน,3,
07.30,อาบน้ำ,ไม่สดชื่น,สดชื่น,6220422025,,7,30,07.00-08.00,ความลำคาญ,สดชื่น,4,
07.45,แต่งหน้าแต่งตัว,ไม่สวย,ดูดีขึ้น เสริมสร้างบุคคลิกที่ดี,6220422025,,7,45,07.00-08.00,แพง,ฟิน,5,
08.15,กินอาหารเช้า,หิว,เพิ่มพลังงานในการออกไปใช้ชีวิต,6220422025,,8,15,08.00-09.00,หิว-กลัวอ้วน,สดชื่น,6,
08.35,ล้างจาน,จานเลอะเทอะ,บ้านสะอาด,6220422025,,8,35,08.00-09.00,ความลำคาญ,สดชื่น,7,
08.55,รดน้ำต้นไม้,ต้นไม้จะเฉา,ต้นไม้เติบโต,6220422025,,8,55,08.00-09.00,ความลำคาญ,เรียนรู้สิ่งใหม่,8,
09.00,ออกจากบ้าน,หัวหน้าให้ออกแม้WFH,แวะซื้อของระหว่างเดินทาง,6220422025,,9,0,09.00-10.00,ความลำคาญ,ฟิน,9,
09.10,ขึ้นรถไฟฟ้าไปทำงาน,บ้านไกลจากที่ทำงาน,ได้แวะระหว่างทางบ้าง,6220422025,,9,10,09.00-10.00,ความลำคาญ,ฟิน,10,
09.40,ถึงที่ทำงาน,กลัว covid-19,ได้เจอเพื่อนร่วมงาน,6220422025,,9,40,09.00-10.00,ความลำคาญ,ฟิน,11,
10.00,ประชุม,มี issue ต้องคุยกับทีมอื่น,ได้ทำความเข้าใจมากขึ้น,6220422025,,10,0,10.00-11.00,ความลำคาญ,ฟิน,12,
12.00,กินอาหารกลางวัน,หิว,เม้ามอยด์กับทีม,6220422025,,12,0,12.00-13.00,หิว-กลัวอ้วน,ฟิน,13,
13.00,ซื้อชาไข่มุก,อยากกินน้ำหวาน,อารมณ์ดี,6220422025,,13,0,13.00-14.00,ความลำคาญ,ฟิน,14,
13.15,ทำงาน,งานค้าง,งานมี progress,6220422025,,13,15,13.00-14.00,งานเพิ่ม-ไม่เสร็จ,เรียนรู้สิ่งใหม่,15,
15.30,ชงกาแฟ,ง่วง เมื่อย,เดินยืดเส้นยืดสาย,6220422025,,15,30,15.00-16.00,ง่วง,ออกกำลังกาย,16,
15.45,ทำงานต่อ,งานค้าง,งานเกือบเสร็จ,6220422025,,15,45,15.00-16.00,งานเพิ่ม-ไม่เสร็จ,ฟิน,17,
17.00,ประชุม,ไม่เข้าใจงานที่ได้รับมอบหมาย,เข้าใจงาน สามารถทำงานที่ได้รับได้,6220422025,,17,0,17.00-18.00,ความลำคาญ,เรียนรู้สิ่งใหม่,18,
18.00,ทำงาน,งานค้าง,งานมี progress,6220422025,,18,0,18.00-19.00,งานเพิ่ม-ไม่เสร็จ,เรียนรู้สิ่งใหม่,19,
19.00,วิ่งสวนสาธารณะ,เหนื่อยง่าย,สุขภาพดีขึ้น,6220422025,,19,0,19.00-20.00,ความลำคาญ,ออกกำลังกาย,20,
20.30,ขึ้นรถกลับบ้าน,อยากนอน,ฟังเพลงระหว่างเดินทาง,6220422025,,20,30,20.00-21.00,ง่วง,ฟิน,21,
21.20,ลงรถไฟฟ้า,เดินไกล,ซื้ออาหารเย็นระหว่างทางเดินไปคอนโด,6220422025,,21,20,21.00-22.00,ความลำคาญ,ฟิน,22,
21.30,กินอาหารเย็นเบาๆ,หิว,ไม่หิวก่อนนอน,6220422025,,21,30,21.00-22.00,หิว-กลัวอ้วน,ฟิน,23,
22.00,อาบน้ำ,เหม็นเหงื่อและสิ่งสกปรก,ผ่อนคลาย ตัวหอมและสดชื่น,6220422025,,22,0,22.00-23.00,ความลำคาญ,สดชื่น,24,
22.30,เป่าผม,หัวเปียก,ดูแลสุขภาพผม,6220422025,,22,30,22.00-23.00,ความลำคาญ,ออกกำลังกาย,25,
22.40,ดูซีรีย์,เหนื่อยมาทั้งวัน,ผ่อนคลาย คุยกับเพื่อนรู้เรื่อง,6220422025,,22,40,22.00-23.00,ความลำคาญ,ฟิน,26,
23.30,เรียนคอร์สออนไลน์,ตามโลกการทำงานไม่ทัน,พัฒนาตนเอง,6220422025,,23,30,23.00-24.00,ความลำคาญ,เรียนรู้สิ่งใหม่,27,
00.30,เข้านอน,ง่วง,พักผ่อน,6220422025,,0,30,00.00-01.00,ง่วง,พักผ่อน,28,1.0
05.00,Wake-up,Feel not refreshing,More day time,6220422026,,5,0,05.00-06.00,ความลำคาญ,ทำการบ้าน,1,
05.30,Read online content,No updates from multiple web,Updated news and technology,6220422026,,5,30,05.00-06.00,ความลำคาญ,ฟิน,2,
06.00,Review materials & tasks,,Done almost high pioritoes,6220422026,,6,0,06.00-07.00,ไม่ระบุ,ฟิน,3,
07.00,Outdoor exercise & shower,High PM2.5 and PM10,,6220422026,,7,0,07.00-08.00,ความลำคาญ,ไม่ระบุ,4,
08.00,Breakfast,Same as yesterday,,6220422026,,8,0,08.00-09.00,ง่วง,ไม่ระบุ,5,
08.30,Garden,Idle stand in each area,,6220422026,,8,30,08.00-09.00,ความลำคาญ,ไม่ระบุ,6,
08.45,Coffee,Travel to have good coffee,,6220422026,,8,45,08.00-09.00,ความลำคาญ,ไม่ระบุ,7,
09.00,Team meeting,Always over time,,6220422026,,9,0,09.00-10.00,ความลำคาญ,ไม่ระบุ,8,
09.30,Clear emails & admin tasks,Email composition takes time,Notify to colleages and partners,6220422026,,9,30,09.00-10.00,ความลำคาญ,ฟิน,9,
10.00,Deal with customers,Customer cannot talk,More understanding to close sales,6220422026,,10,0,10.00-11.00,ความลำคาญ,ฟิน,10,
11.00,Solve and sourcing,A lot of products and services,A fit solution for budget and tech.,6220422026,,11,0,11.00-12.00,ความลำคาญ,ฟิน,11,
12.00,Lunch,Hot outside but wanna be outside,,6220422026,,12,0,12.00-13.00,ความลำคาญ,ไม่ระบุ,12,
13.00,Follow up partners,Long talk but less conclusion,Better delivery and services,6220422026,,13,0,13.00-14.00,ความลำคาญ,ฟิน,13,
14.00,Coordinate meeting,Listen a lot for little progress,,6220422026,,14,0,14.00-15.00,ความลำคาญ,ไม่ระบุ,14,
17.00,Clear office tasks,A lot of call for next steps,,6220422026,,17,0,17.00-18.00,ความลำคาญ,ไม่ระบุ,15,
18.00,Play with children,"Not enough light, a lot  mosquitos",,6220422026,,18,0,18.00-19.00,ความลำคาญ,ไม่ระบุ,16,
19.00,Dinner,Take time for good meals,,6220422026,,19,0,19.00-20.00,ความลำคาญ,ไม่ระบุ,17,
